model,reference_trajectory,anchor,branch,prediction_step,valid,predicted_mean_x_m,predicted_mean_y_m,actual_x_m,actual_y_m,euclidean_error_mm
autoregressive,test_c01_side+1,0,5,6,1,0.008113873481534029,-0.49819266609847546,0.033540382981300354,-0.5088613033294678,27.574031364822638
autoregressive,test_c01_side+1,0,6,1,1,-0.000322437527756847,-0.6415928136557341,-0.0009698305511847138,-0.6426486372947693,1.238499609821763
autoregressive,test_c01_side+1,0,6,2,1,-0.0013876478587917518,-0.628426805138588,-0.004544171970337629,-0.6309912800788879,4.06696154225696
autoregressive,test_c01_side+1,0,6,3,1,-0.003973876257077791,-0.6134645529091358,-0.01068568043410778,-0.620018720626831,9.381120923561086
autoregressive,test_c01_side+1,0,6,4,1,-0.007730237048235722,-0.5987005475908518,-0.018527546897530556,-0.6123568415641785,17.409085704527907
autoregressive,test_c01_side+1,0,6,5,1,-0.01312101585790515,-0.5853256061673164,-0.026615969836711884,-0.6096782684326172,27.841802066280028
autoregressive,test_c01_side+1,0,6,6,1,-0.020313957589678466,-0.5740612167865038,-0.03296218439936638,-0.6129880547523499,40.93013993927388
autoregressive,test_c01_side+1,0,7,1,1,-0.001134122227995249,-0.6361728198826313,-0.0016216307412832975,-0.6366097331047058,0.6546431960632084
autoregressive,test_c01_side+1,0,7,2,1,-0.0038070244263508357,-0.6149000395089388,-0.007986058481037617,-0.612804114818573,4.675171220171169
autoregressive,test_c01_side+1,0,7,3,1,-0.009160961242741905,-0.589345183223486,-0.019418759271502495,-0.5870174765586853,10.518585395204148
autoregressive,test_c01_side+1,0,7,4,1,-0.016571970598306507,-0.5647557135671377,-0.034803636372089386,-0.5635234713554382,18.273260731331455
autoregressive,test_c01_side+1,0,7,5,1,-0.024907653219997883,-0.5428537391126156,-0.05226739123463631,-0.5447351932525635,27.424352935126436
autoregressive,test_c01_side+1,0,7,6,1,-0.03422594052972272,-0.5287266690284014,-0.06947503983974457,-0.5319169759750366,35.39317816446457
autoregressive,test_c01_side+1,0,8,1,1,0.00033680229307719856,-0.6492505613714457,4.013540561195642e-19,-0.6495232582092285,0.43335822359663406
autoregressive,test_c01_side+1,0,8,2,1,0.0006162199761092779,-0.6474566534161568,1.343809705807975e-18,-0.6492934823036194,1.9374383656708332
autoregressive,test_c01_side+1,0,8,3,1,0.0008635277781650075,-0.646005941554904,2.840853792910786e-18,-0.6491813063621521,3.2906871444688344
autoregressive,test_c01_side+1,0,8,4,1,0.001314539398663328,-0.644596628844738,4.8966374974827e-18,-0.6491262912750244,4.716551236124367
autoregressive,test_c01_side+1,0,8,5,1,0.0020011471751786303,-0.6433790475130081,7.51129875189086e-18,-0.6490991115570068,6.06001012244801
autoregressive,test_c01_side+1,0,8,6,1,0.002854519225365948,-0.6422231253236532,1.0683086414778493e-17,-0.6490856409072876,7.4325231344146125
autoregressive,test_c01_side+1,0,9,1,1,-0.00021018793836447003,-0.6404244229197502,1.531784421526794e-10,-0.6411562561988831,0.761419058254245
autoregressive,test_c01_side+1,0,9,2,1,-0.00034399696824038983,-0.6253169886767864,7.41803840575983e-10,-0.6259617805480957,0.7308152857064485
autoregressive,test_c01_side+1,0,9,3,1,-0.0008400314472964965,-0.6085134632885456,1.8628454334645994e-09,-0.6086559295654297,0.8520285219388016
autoregressive,test_c01_side+1,0,9,4,1,-0.0015816654013178777,-0.5910177323967218,3.58806562239522e-09,-0.5905587077140808,1.646930615190306
autoregressive,test_c01_side+1,0,9,5,1,-0.0025142611521005165,-0.5731518343091011,6.0001204005288855e-09,-0.572120726108551,2.717484762418863
autoregressive,test_c01_side+1,0,9,6,1,-0.00393529446591856,-0.5550820678472519,9.18976006403227e-09,-0.5535216927528381,4.233365717448031
autoregressive,test_c01_side+1,0,10,1,1,0.0003339652075737831,-0.6492467857897282,4.013540561195642e-19,-0.6495232582092285,0.4335547930933042
autoregressive,test_c01_side+1,0,10,2,1,0.0006505361698145862,-0.6474028900265694,1.343809705807975e-18,-0.6492934823036194,1.9993840217122383
autoregressive,test_c01_side+1,0,10,3,1,0.0008807948152025347,-0.6459501720964909,2.840853792910786e-18,-0.6491813063621521,3.3490339128199134
autoregressive,test_c01_side+1,0,10,4,1,0.0012655432419705903,-0.6445809658616781,4.8966374974827e-18,-0.6491262912750244,4.718218181740756
autoregressive,test_c01_side+1,0,10,5,1,0.001922447576362174,-0.6434169709682465,7.51129875189086e-18,-0.6490991115570068,5.998543686120731
autoregressive,test_c01_side+1,0,10,6,1,0.002835345690982649,-0.6422024592757225,1.0683086414778493e-17,-0.6490856409072876,7.444284690988713
autoregressive,test_c01_side+1,0,11,1,1,-0.0013395336718531325,-0.6421358771622181,-0.0009381105192005634,-0.6435793042182922,1.4982063321493448
autoregressive,test_c01_side+1,0,11,2,1,-0.004591487726429477,-0.6278258822858334,-0.005788655951619148,-0.6284698843955994,1.3593934223714832
autoregressive,test_c01_side+1,0,11,3,1,-0.011047807551221922,-0.6090346146374941,-0.017267918214201927,-0.6068059206008911,6.607333332631798
autoregressive,test_c01_side+1,0,11,4,1,-0.02058571853558533,-0.590061554685235,-0.023754676803946495,-0.5811230540275574,9.48362222539038
autoregressive,test_c01_side+1,0,11,5,1,-0.03327435505343601,-0.5734976325184107,-0.034311823546886444,-0.5679639577865601,5.630088535078679
autoregressive,test_c01_side+1,0,11,6,1,-0.044898611085955054,-0.5619785282760859,-0.04660213738679886,-0.5603210926055908,2.376782459438789
autoregressive,test_c01_side+1,0,12,1,1,-0.0007119703477656003,-0.6312054544687271,0.0011627920903265476,-0.6331331729888916,2.6890208054729485
autoregressive,test_c01_side+1,0,12,2,1,-0.0028981515965824656,-0.6074561402201653,0.0021538594737648964,-0.6045669317245483,5.819823157627493
autoregressive,test_c01_side+1,0,12,3,1,-0.007130381727392887,-0.5828812513500452,0.003002445911988616,-0.5800060629844666,10.53284881249952
autoregressive,test_c01_side+1,0,12,4,1,-0.013920254554250278,-0.5592917371541262,0.004479752387851477,-0.554118812084198,19.113330668632408
autoregressive,test_c01_side+1,0,12,5,1,-0.016792025460745208,-0.5326391123235226,0.006664521526545286,-0.5253152251243591,24.57333758920503
autoregressive,test_c01_side+1,0,12,6,1,-0.018466544861439615,-0.5066471789032221,0.009850332513451576,-0.5014642477035522,28.78729442106597
autoregressive,test_c01_side+1,0,13,1,1,1.9043085103476187e-05,-0.6465278621762991,5.636067362502217e-05,-0.6472973227500916,0.7703649635296775
autoregressive,test_c01_side+1,0,13,2,1,-0.00048687505909583706,-0.6286934204399586,0.0011817343765869737,-0.6314455270767212,3.218438812368904
autoregressive,test_c01_side+1,0,13,3,1,-0.0009166007741896465,-0.6071235258132219,0.0038850661367177963,-0.6080657243728638,4.893234436351336
autoregressive,test_c01_side+1,0,13,4,1,-0.0002635372845816164,-0.5828531216830015,0.007828033529222012,-0.582897424697876,8.091692096955104
autoregressive,test_c01_side+1,0,13,5,1,0.0007294218087281479,-0.5541793666779995,0.013893846422433853,-0.5549871921539307,13.18918713983178
autoregressive,test_c01_side+1,0,13,6,1,0.002626467237860197,-0.5240442417562008,0.023286480456590652,-0.5201030373573303,21.03257564616833
autoregressive,test_c01_side+1,0,14,1,1,-0.0003145377975215524,-0.6373854391276836,2.1842098962832068e-10,-0.638198971748352,0.8722210088989395
autoregressive,test_c01_side+1,0,14,2,1,-0.0004923286069242749,-0.6180464755743742,1.0489907831257028e-09,-0.6177091002464294,0.5968338143899613
autoregressive,test_c01_side+1,0,14,3,1,-0.0012833780644996295,-0.5955037120729685,2.5903514888625523e-09,-0.594423234462738,1.6776464977626784
autoregressive,test_c01_side+1,0,14,4,1,-0.0025291450656368397,-0.5721724573522806,4.900283290254492e-09,-0.5701354146003723,3.24748252084841
autoregressive,test_c01_side+1,0,14,5,1,-0.00439382439799374,-0.5485357288271189,8.05455258046095e-09,-0.5454283356666565,5.3816034668802555
autoregressive,test_c01_side+1,0,14,6,1,-0.007130231315386482,-0.5241704266518354,1.2141428307188562e-08,-0.5205252766609192,8.007964173853855
autoregressive,test_c01_side+1,0,15,1,1,-0.00039476787469538976,-0.654457850381732,0.0,-0.6535998582839966,0.9444533417103863
autoregressive,test_c01_side+1,0,15,2,1,-0.0008662058694426378,-0.6645703595131636,0.0,-0.6631793975830078,1.638623721114612
autoregressive,test_c01_side+1,0,15,3,1,-0.0007563932299490261,-0.6770439352840185,0.0,-0.678691565990448,1.8129582629178291
autoregressive,test_c01_side+1,0,15,4,1,0.0003175345174213362,-0.6891067754477262,0.0,-0.7000888586044312,10.98667277343489
autoregressive,test_c01_side+1,0,15,5,1,0.0024615448853637645,-0.7012982796877623,0.0,-0.7273245453834534,26.142412078562458
autoregressive,test_c01_side+1,0,15,6,1,0.005124001645526732,-0.710318997502327,0.0,-0.7603525519371033,50.29524790913238
autoregressive,test_c01_side+1,1,0,1,1,0.1361700571142137,-0.020808949309866875,0.1361030489206314,-0.020848235115408897,0.07767543063445527
autoregressive,test_c01_side+1,1,0,2,1,0.13822489883750677,0.0028871118556708097,0.1382424235343933,0.0028047114610671997,0.0842433382042505
autoregressive,test_c01_side+1,1,0,3,1,0.1394963851198554,0.026840765727683902,0.13960735499858856,0.02653987891972065,0.3206979656816781
autoregressive,test_c01_side+1,1,0,4,1,0.14002381404861808,0.050836618756875396,0.1401781439781189,0.05033417046070099,0.5256158459067726
autoregressive,test_c01_side+1,1,0,5,1,0.1398624638095498,0.07473280467092991,0.13994431495666504,0.07416662573814392,0.572064851406516
autoregressive,test_c01_side+1,1,0,6,1,0.13862989703193307,0.09868805622681975,0.13890440762043,0.09801913797855377,0.7230544143148264
autoregressive,test_c01_side+1,1,1,1,1,0.13662778586149216,-0.023048225964885205,0.1365189552307129,-0.02310635708272457,0.12338287181398915
autoregressive,test_c01_side+1,1,1,2,1,0.1393441022373736,-0.002853852929547429,0.1393960565328598,-0.0032124000135809183,0.3622916784696919
autoregressive,test_c01_side+1,1,1,3,1,0.14145407220348716,0.016942187794484198,0.14163507521152496,0.016306331381201744,0.6611168332686447
autoregressive,test_c01_side+1,1,1,4,1,0.14284188859164715,0.03664916637353599,0.14315922558307648,0.03570270910859108,0.9982405123498141
autoregressive,test_c01_side+1,1,1,5,1,0.14366816962137818,0.05625770706683397,0.14393498003482819,0.05504627153277397,1.2404692055462732
autoregressive,test_c01_side+1,1,1,6,1,0.14384816167876124,0.0758262500166893,0.14394843578338623,0.0743531882762909,1.4764707200225564
autoregressive,test_c01_side+1,1,2,1,1,0.13713244860991836,-0.025225895456969738,0.13691578805446625,-0.025326469913125038,0.23886610793444626
autoregressive,test_c01_side+1,1,2,2,1,0.14040834736078978,-0.008345872047357261,0.14048591256141663,-0.009143523871898651,0.8014142459068793
autoregressive,test_c01_side+1,1,2,3,1,0.14325386146083474,0.0076293511083349586,0.1435435712337494,0.006170323118567467,1.4875128327000158
autoregressive,test_c01_side+1,1,2,4,1,0.14547907188534737,0.02321690204553306,0.1459597498178482,0.021150054410099983,2.122006225930684
autoregressive,test_c01_side+1,1,2,5,1,0.14717839285731316,0.038494359934702516,0.14768002927303314,0.03596881404519081,2.574882741719681
autoregressive,test_c01_side+1,1,2,6,1,0.14839069452136755,0.05370309529826045,0.14867989718914032,0.050687309354543686,3.0296209402112506
autoregressive,test_c01_side+1,1,3,1,1,0.1357740261591971,-0.019074281386565417,0.13577792048454285,-0.019129231572151184,0.05508800836669289
autoregressive,test_c01_side+1,1,3,2,1,0.13726835697889328,0.007392442901618779,0.13733260333538055,0.0073748440481722355,0.06661316660032626
autoregressive,test_c01_side+1,1,3,3,1,0.13788003101944923,0.03463317919522524,0.13800294697284698,0.03427881747484207,0.37507407331432024
autoregressive,test_c01_side+1,1,3,4,1,0.13766598422080278,0.06193594145588577,0.1378154307603836,0.06135694310069084,0.597974383657956
autoregressive,test_c01_side+1,1,3,5,1,0.13643194269388914,0.08922371547669172,0.13677813112735748,0.08852951973676682,0.7757281461937259
autoregressive,test_c01_side+1,1,3,6,1,0.13412071811035275,0.11651795543730259,0.1349000632762909,0.11575983464717865,1.0872561888024788
autoregressive,test_c01_side+1,1,4,1,1,0.1382771646603942,-0.02853692544158548,0.1378164142370224,-0.02860919013619423,0.466383038632604
autoregressive,test_c01_side+1,1,4,2,1,0.1436202535405755,-0.018034023407381028,0.14328519999980927,-0.01884368248283863,0.8762469364573288
autoregressive,test_c01_side+1,1,4,3,1,0.15012526093050838,-0.010171164060011506,0.14943534135818481,-0.012179739773273468,2.1237620893548605
autoregressive,test_c01_side+1,1,4,4,1,0.15739820431917906,-0.004936249810270965,0.15643230080604553,-0.008108259178698063,3.315812574629779
autoregressive,test_c01_side+1,1,4,5,1,0.1651381514966488,-0.0020871141459792852,0.1643681526184082,-0.006867150776088238,4.841657614668256
autoregressive,test_c01_side+1,1,4,6,1,0.17279464565217495,-0.0005825737025588751,0.17313922941684723,-0.00902953278273344,8.453984603310989
autoregressive,test_c01_side+1,1,5,1,1,0.1371629573404789,-0.02192396466853097,0.13714924454689026,-0.02157595008611679,0.34828463974301355
autoregressive,test_c01_side+1,1,5,2,1,0.1420282325707376,-0.0001268293708562851,0.14231322705745697,0.00045170498196966946,0.6449215881486547
autoregressive,test_c01_side+1,1,5,3,1,0.14794845692813396,0.0209799837321043,0.14902393519878387,0.021451037377119064,1.1741145800652573
autoregressive,test_c01_side+1,1,5,4,1,0.15496967313811183,0.04081039596349001,0.15746313333511353,0.04083273559808731,2.4935602686331197
autoregressive,test_c01_side+1,1,5,5,1,0.16296539176255465,0.05921081267297268,0.16760775446891785,0.05783334746956825,4.8424107512706795
autoregressive,test_c01_side+1,1,5,6,1,0.17167749349027872,0.0764341214671731,0.17919768393039703,0.07160084694623947,8.939452267916254
autoregressive,test_c01_side+1,1,6,1,1,0.13609349867329001,-0.02422519592801109,0.135846346616745,-0.0245182067155838,0.3833268327268691
autoregressive,test_c01_side+1,1,6,2,1,0.13687320332974195,-0.006470257067121565,0.13642823696136475,-0.0070860860869288445,0.7597634175344296
autoregressive,test_c01_side+1,1,6,3,1,0.13505187816917896,0.009917646646499634,0.13436219096183777,0.008404199965298176,1.6631864900875677
autoregressive,test_c01_side+1,1,6,4,1,0.13147929217666388,0.02385250898078084,0.12996599078178406,0.020869174972176552,3.3451999818605964
autoregressive,test_c01_side+1,1,6,5,1,0.12514779274351895,0.036257925909012556,0.12435179948806763,0.0290837362408638,7.218213259338931
autoregressive,test_c01_side+1,1,6,6,1,0.11599635216407478,0.04618760757148266,0.11924242228269577,0.03219784051179886,14.36142589018298
autoregressive,test_c01_side+1,1,7,1,1,0.13487703306600451,-0.021664100815542042,0.1351749300956726,-0.022293729707598686,0.6965451758483074
autoregressive,test_c01_side+1,1,7,2,1,0.1329317558556795,0.0016686533344909549,0.1328624039888382,0.0014855616027489305,0.19578627037325444
autoregressive,test_c01_side+1,1,7,3,1,0.12742521287873387,0.026920984964817762,0.1244259625673294,0.02701098844408989,3.0006004493669063
autoregressive,test_c01_side+1,1,7,4,1,0.1179907750338316,0.05232289689593017,0.1094386950135231,0.052156295627355576,8.553702628479108
autoregressive,test_c01_side+1,1,7,5,1,0.10259792534634471,0.07545194029808044,0.08872483670711517,0.07456418126821518,13.901464113071938
autoregressive,test_c01_side+1,1,7,6,1,0.0841215222608298,0.088264015968889,0.06396996229887009,0.09240520000457764,20.572670563587522
autoregressive,test_c01_side+1,1,8,1,1,0.1382418922148645,-0.031746888416819274,0.13800223171710968,-0.03176937624812126,0.2407132251056244
autoregressive,test_c01_side+1,1,8,2,1,0.14361450169235468,-0.025347964954562485,0.14341361820697784,-0.026447739452123642,1.1179705363662495
autoregressive,test_c01_side+1,1,8,3,1,0.1487467479892075,-0.02155191672500223,0.14863139390945435,-0.023672254756093025,2.123473552885859
autoregressive,test_c01_side+1,1,8,4,1,0.15348068997263908,-0.019486184348352253,0.1533968597650528,-0.022028150036931038,2.543347610063511
autoregressive,test_c01_side+1,1,8,5,1,0.15772063937038183,-0.018773144169244915,0.15760792791843414,-0.02096780389547348,2.1975520893325364
autoregressive,test_c01_side+1,1,8,6,1,0.16152394330129027,-0.018993399164173752,0.16122014820575714,-0.020245198160409927,1.2881351586878922
autoregressive,test_c01_side+1,1,9,1,1,0.13611713889986277,-0.020815569383557886,0.1361030489206314,-0.020848235115408897,0.035574956810968526
autoregressive,test_c01_side+1,1,9,2,1,0.1382030537351966,0.00276260485406965,0.1382540464401245,0.0026890088338404894,0.08953563619831542
autoregressive,test_c01_side+1,1,9,3,1,0.13952602026984096,0.02640962856821716,0.13963870704174042,0.026104915887117386,0.3248817116800097
autoregressive,test_c01_side+1,1,9,4,1,0.14008888229727745,0.049779686611145735,0.14021728932857513,0.049335330724716187,0.462537046614943
autoregressive,test_c01_side+1,1,9,5,1,0.1400635577738285,0.07276803627610207,0.13994887471199036,0.07232625782489777,0.4564213016731833
autoregressive,test_c01_side+1,1,9,6,1,0.13908139988780022,0.09552437579259276,0.13879312574863434,0.09502503275871277,0.5765808224319521
autoregressive,test_c01_side+1,1,10,1,1,0.13857481349259615,-0.030437485431320965,0.1397993266582489,-0.044143419712781906,13.760525681113464
